Unnamed: 0,id,usuario,timestamp,localizacao,texto,retweet,geo,coordenadas
131,1172298891481550848,l_arex6,2019-09-13 00:00:10,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF @cemig_energia @guguliberato @celsoportiolli @LucianoHuck @RodrigoFaro @pabllovittar @familiaextra @Walmart_BR,False,,
132,1172298562920689665,l_arex6,2019-09-12 23:58:52,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF @cemig_energia @guguliberato @celsoportiolli @LucianoHuck @RodrigoFaro @pabllovittar alo supermercado nossa senhoraaaaaa,False,,
133,1172298060241805317,l_arex6,2019-09-12 23:56:52,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF @cemig_energia @guguliberato @celsoportiolli @LucianoHuck @RodrigoFaro @RappiBrasil @iFood da um salveeeee,False,,
134,1172297507680006149,l_arex6,2019-09-12 23:54:40,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF @cemig_energia @guguliberato @celsoportiolli @LucianoHuck @RodrigoFaro,False,,
135,1172297196122845186,l_arex6,2019-09-12 23:53:26,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF @cemig_energia @guguliberato @celsoportiolli,False,,
136,1172296749375008771,l_arex6,2019-09-12 23:51:39,"Minas Gerais, Brasil",@a_freitasf @RaphaelThomazF alo @cemig_energia,False,,
137,1172295563578097665,JaderMonteiro,2019-09-12 23:46:57,Cruzeiro Esporte Clube,"Atenção CEMIG, COPASA, SKY, VIVO e ITAÚ ... se ficar me enchendo a paciência por causa de dívida, vou para ""confronto"" e ir à justiça! https://t.co/gRlPTvPBqE",False,,
138,1172295002829021184,QueenTayzz,2019-09-12 23:44:43,,"@LwithP ""é sócia da Cemig por acaso?""",False,,
139,1172286711918993408,PanchoGue10,2019-09-12 23:11:46,,"RT @partidonovo30: A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek.…",False,,
140,1172286658101882880,madrynha2012,2019-09-12 23:11:33,,"RT @partidonovo30: A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek.…",False,,
141,1172284430364356608,juliaaguilarf,2019-09-12 23:02:42,,@cemig_energia devolve a luz do quarteirão ai namoralzinha,False,,
142,1172284227909554178,pmachado01,2019-09-12 23:01:54,,"RT @agcanalenergia: Enel Rio, Cemig-D e RGE Sul lideram reclamações sobre geração distribuída
https://t.co/xUmyu7wGkD https://t.co/axj3UtLF…",False,,
143,1172282594605654017,sistemas_0sx,2019-09-12 22:55:25,"São Paulo, Brasil","RT @partidonovo30: A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek.…",False,,
144,1172281905246625792,guivlsousa,2019-09-12 22:52:40,"Belo Horizonte, Brasil",@Chicathales61 nao virei socio da cemig ainda,False,,
145,1172280803075796993,andreafdepaula,2019-09-12 22:48:18,"Betim, Minas Gerais","tempestade: a
cemig: *acaba a luz*
seca: a
cemig: *acaba a luz com mais intensidade*",False,,
146,1172279473854713856,a_lins,2019-09-12 22:43:01,Rio de Janeiro,"RT @partidonovo30: A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek.…",False,,
147,1172278883820982274,DavidAzevedo30,2019-09-12 22:40:40,"Meu sonho, um Brasil Livre e N","#partidonovo30: A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek. As outras duas são a Copasa (saneamento) e a Codemig (Companhia de Desenvolvimento Econômico de MG), que cuida das reservas de nióbio do e…",False,,
148,1172278765482852354,said_leonardos,2019-09-12 22:40:12,"Hell, MI","RT @AbdoChalub: Oi gente, aqui é a mãe do @said_leonardos, passando pra avisar que a Cemig veio aqui em casa hoje, disseram que receberam u…",False,,
149,1172278663888461827,partidonovo30,2019-09-12 22:39:48,Brasil,"A maior de todas as estatais é a Cemig (Companhia Energética de Minas Gerais), fundada em 1952 por Juscelino Kubitschek. As outras duas são a Copasa (saneamento) e a Codemig (Companhia de Desenvolvimento Econômico de MG), que cuida das reservas de nióbio do estado.",False,,
150,1172278556820484097,AbdoChalub,2019-09-12 22:39:22,Belo Horizonte - MG,"Oi gente, aqui é a mãe do @said_leonardos, passando pra avisar que a Cemig veio aqui em casa hoje, disseram que receberam uma denúncia pra cortar a gato, mas eu consegui esconder ele a tempo, obrigada.",False,,
151,1172277151342706688,naynay_lion,2019-09-12 22:33:47,,"PUTA QUE PARIU

ACABOU DE TER UM PIQUE DE LUZ AQUI EMBAIXO CASA

E EU ESTAVA MECHENDO NO COMPUTADOR!!!!!!!

CEMIG COM TE ODEIO",False,,
152,1172270638712668160,_maatheusf05,2019-09-12 22:07:54,"Belo Horizonte, Brasil",@arcasttro_ Transcende tanto que a cemig cobra até bandeira vermelha,False,,
153,1172267424990842880,luansfv,2019-09-12 21:55:08,vagando,"""ce trampa na cemig ne, que doidera"" Aham kkkkk doidera pra caramba encarar essa lua na pqp https://t.co/BIMxicFqp2",False,,
154,1172266546045116417,Math_henriquesn,2019-09-12 21:51:38,BH,Namoral @cemig_energia minha bateria vai acabar https://t.co/PqFaAhw6tI,False,,
155,1172264368689467392,agcanalenergia,2019-09-12 21:42:59,Rio de Janeiro,"Enel Rio, Cemig-D e RGE Sul lideram reclamações sobre geração distribuída
https://t.co/xUmyu7wGkD https://t.co/axj3UtLFyH",False,,
156,1172261938732109839,clbmls,2019-09-12 21:33:20,"Belo Horizonte, Brasil","Depois a professora fala que só tem grana pra setembro, que já tão devendo cemig e copasa",False,,
157,1172260011755606022,juniorvalt1,2019-09-12 21:25:40,,obrigado cemig por ter deixado minha rua o dia todo sem energia,False,,
158,1172257364059283456,DededecoGb,2019-09-12 21:15:09,"Belo Horizonte, Brasil",Cadê vc cemig? em RGym Academia https://t.co/fo3nlJwYD3,False,,
159,1172256425533411353,Math_henriquesn,2019-09-12 21:11:25,BH,"Alô @cemig_energia liga a energia da rua aí de volta (ou pelo menos avisa previamente que haverá corte, pra galera se preparar)",False,,
160,1172240307322261506,letmonteirom,2019-09-12 20:07:23,"Minas Gerais, Brasil",Aqui em casa ta sem luz desde 12h pqp @cemig_energia ajuda ai flor,False,,
161,1172232760003637248,FakeLaptop,2019-09-12 19:37:23,"Uberlândia, Brasil","Vou começar a chegar na Cemig e pedir energia em troca de divulgação no insta que nem tem gente que me pede pra tocar em trocar de ""visibilidade""

Ah tio, vsf",False,,
162,1172230213171916800,CarlosAfonsode2,2019-09-12 19:27:16,Contagem- BH/ Brasil,"Oi @cemig_energia nossa rua está sem energia e não conseguimos saber o motivo. Precisamos falar cm alguém! Seria possível!
Pelo 116 não temos essa opção.",False,,
163,1172229078545555463,prihseglia,2019-09-12 19:22:45,Belo Horizonte,"@cemig_energia pensei que tivesse conversando na DM com vcs e nao em publico. PARABENS.
mas a questao nunca eh com vcs mesmo nao, 180 reais de luz pra uma pessoa sozinha que nao faz poha nenhuma dentro de casa ta certo.
Vcs cobram de quem paga,as pessoas que tem gato",False,,
164,1172228277286703105,DanielFava3,2019-09-12 19:19:34,Riacho lll,Cemig fdp,False,,
165,1172226653352804352,Fernands_Lari,2019-09-12 19:13:07,"Belo Horizonte,Brasil","@cemig_energia meus queridos, estou sem energia. Me deem um help aqui!!!!! https://t.co/oVsD04tu6F",False,,
166,1172225810381643776,isabernardes_,2019-09-12 19:09:46,,"@cemig_energia boa tarde queridos, estou sem luz HÁ 14 HORAS E EU SINCERAMENTE NÃO TO ENTENDENDO QUAL A DIFICULDADE DE VIM RESOLVER O MEU PROBLEMA",False,,
167,1172218129650503680,_llucao,2019-09-12 18:39:15,Tangamandapio,@cemig_energia se meu pacote de internet do cel for consumido 100% ces vão me pagar viu NEM TEVE RAIO NUM TEVE CHUVA NÃO TEVE NADA DE FENÔMENO DA NATUREZA E NOS TAMO SEM LUZ,False,,
168,1172215650967805953,OficialBHTRANS,2019-09-12 18:29:24,,@Luckylima Equipe verificou falta de energia na região. CEMIG acionada.,False,,
169,1172215390665097216,transitobhzmg,2019-09-12 18:28:22,"Minas Gerais, Brasil",⚠️🚦15h27 Semáforos da Av.Amazonas na altura do CEFET I estão desligados devido falta de energia na região. CEMIG acionada (@OficialBHTRANS),False,,
170,1172215289465004033,OficialBHTRANS,2019-09-12 18:27:58,,⚠️🚦15h27 Semáforos da Avenida Amazonas na altura do CEFET I estão desligados devido falta de energia na região. CEMIG acionada.,False,,
171,1172215103019765761,FelipeClarindo6,2019-09-12 18:27:13,"Contagem City, MG",Obrigado Cemig ou qualquer força maior q fez o CEFET ficar sem luz e me permitiu ir pra minha casinha mais cedo 🙏🙏🙏,False,,
172,1172213801179078656,u_godoi,2019-09-12 18:22:03,"Ipatinga, Brasil",twitter cheio de padrões achando mesmo que eu trabalho na cemig,False,,
173,1172213011693678597,JotaRoquini,2019-09-12 18:18:55,"Belo Horizonte, Brasil",PORRA @cemig_energia,False,,
174,1172212388273315841,ronaldoallysson,2019-09-12 18:16:26,Brasil,"a cemig veio aqui em casa hoje, disseram que receberam uma denúncia pra cortar o gato, minha mãe mandou eu me esconder 🤦‍♂️",False,,
175,1172211725527134208,Thiagomaiacec_,2019-09-12 18:13:48,Minha Casa ,"A Cemig veio aqui em casa hoje ,disseram que receberam uma denúncia pra cortar o gato, minha mãe mandou eu me esconder 🤦‍♂️",False,,
176,1172207199881482246,vii_ctor,2019-09-12 17:55:49,Belo Horizonte,Pelo amor de @cemig_energia. Toda hora a energia vai embora e volta? Que loucura é essa?,False,,
177,1172207139760328704,Gabiq32,2019-09-12 17:55:35,"Acamp Meio Sangue, Long Island",Não sei se to com mais raiva da Algar ou da Cemig,False,,
178,1172204978146070528,Karenandradee8,2019-09-12 17:46:59,"Ipatinga, Brasil",minha mãe tá bolada com a Cemig,False,,
179,1172204532127936512,talithinhazfr,2019-09-12 17:45:13,"BH, noroeste. ",Calor desse e a luz acaba aq no trampo fogão ligado to pingando suor pqp CEMIG ajuda aí,False,,
180,1172202532854272001,yaniini_,2019-09-12 17:37:16,,"uma amostragrátis do inferno e a energia cai 

alô @cemig_energia cadê a luz no Betania?",False,,
181,1172182958033252355,peagaducorte,2019-09-12 16:19:29,,"vou ter q mete um gato na luz msm
 essa CEMIG ta é me tirando",False,,
182,1172180656333512705,_whyanalu,2019-09-12 16:10:21,,porra de energia meu filho cê ppr acaso eh a cemig,False,,
183,1172177604146802688,anaqnx,2019-09-12 15:58:13,"Minas Gerais, Brasil",vou ter que ir na porra da cemig pq a conta veio +5mil e nem gente morando na casa tem KKKKKKKKKKKKKKK trinquei,False,,
184,1172170009654829056,SoyRach,2019-09-12 15:28:02,SP SP SP SP,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
185,1172166547177189376,porrademi_,2019-09-12 15:14:17,"Espírito Santo, Brasil","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
186,1172165567383576576,cvermelho26,2019-09-12 15:10:23,,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
187,1172146685314838528,pehdroso,2019-09-12 13:55:21,"Uberaba, Brasil","Ai q pena Cemig vcs nao cumpriram com o combinado de vocês, sofro q sofro",False,,
188,1172143999148331008,sheik_stone,2019-09-12 13:44:41,"Belo Horizonte, Brasil","O governador de Minas trabalha fortemente a serviço da desinformação, proferindo inverdades e propaganda enganosa, quando ataca a Cemig, patrimônio do povo mineiro. Qual o real objetivo dessa campanha difamatória? @GuinhoPimenta @depalencar @mario_heringer",False,,
189,1172140252925976576,nabiatrixr,2019-09-12 13:29:48,bh ,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
190,1172139869285621760,PropostasCiro,2019-09-12 13:28:16,"Rio de Janeiro, Brasil","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
191,1172139105062400002,vitonevez,2019-09-12 13:25:14,,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
192,1172138825990189057,KiaraMisael,2019-09-12 13:24:08,"Minas Gerais, Brasil","eu indo na cemig com a minha vó, pra passar as contas de luz das kitnet pro meu nome",False,,
193,1172132769499156481,jornalmoc,2019-09-12 13:00:04,Montes Claros - Brasil,Montes Claros - Nesta quinta (12/09) haverá manutenção da Cemig em bairros de Montes Claros - https://t.co/mGk5Xg3yLB https://t.co/8Stl2zONQ6,False,,
194,1172127226281594881,agcanalenergia,2019-09-12 12:38:02,Rio de Janeiro,Cemig unificará negócios de GD e eficiência energética https://t.co/Eai0tM2DU3,False,,
195,1172124048400224257,ciuwia,2019-09-12 12:25:24,"Belo Horizonte, Brazil","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
196,1172121412825489408,Laurianevbd,2019-09-12 12:14:56,,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
197,1172118791129632771,brunnodangelo,2019-09-12 12:04:31,"Brazil, Canada","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
198,1172118616134815744,bebummineiro,2019-09-12 12:03:49,,"RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
199,1172117870886756355,desbocadaDeBar,2019-09-12 12:00:51,"Belo Horizonte, Brasil","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
200,1172117706092503040,gatosabado,2019-09-12 12:00:12,"belo horizonte, desculpa","RT @palowamendes: MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
201,1172115435115794438,heeynats,2019-09-12 11:51:11,motherfuck texas,A cemig informou que hoje durante 4h não vai ter energia na região,False,,
202,1172112113764044800,palowamendes,2019-09-12 11:37:59,Belo Horizonte,"MEIO MILHÃO DE CASOS DE DENGUE EM MINAS E ZEMA,O VAREJISTA,SÓ FALA EM VENDER A CEMIG, PATRIMÔNIO DOS MINEIROS.",False,,
203,1172102942477996033,EdmarFernandes,2019-09-12 11:01:32,,@naty_cec A Cemig agradece,False,,
204,1172100364381970432,JrNogueira09,2019-09-12 10:51:18,Brasil,"@partidonovo30 @RomeuZema Sem dúvidas, o trabalho do governador merece os aplausos. Para a nota 10 faltam as privatizações da CEMIG e Copasa, urgentemente. Empresas estatais que prestam um péssimo serviço e cobram um valor absurdo do cidadão!",False,,
205,1172099340271267840,JuMagalhaesBH,2019-09-12 10:47:13,"Belo Horizonte, Brasil","@josefucs @ajulysantos Fora as empresas estatais listadas em bolsa: Petrobras, por exemplo (que tem participação do BNDES). Quer dizer então que, pelo fato do PT ter aparelhado e roubado a petrobras até o osso, ou a Eletrobras, ou a Cemig com o Pimentel, aqui em Minas ...",False,,
206,1172098856886185985,haras_dingo,2019-09-12 10:45:18,Gonçalves-MG,"Deputado denuncia tentativa do governo de Minas em vender uma das maiores e melhores empresas de energia do país, patrimônio de todos os mineiros, a CEMIG. https://t.co/iCSc4LvJar",False,,
207,1172095668149719041,PriscilaMendis,2019-09-12 10:32:38,Brasil/Beagá,"@jeffdamatta Também estou suspirando disso, mas a querida da atendente do 116 da @cemig_energia  se recusou a abrir o meu pedido de vistoria no relógio.",False,,
208,1172076270001303552,HeltonSotero,2019-09-12 09:15:33,BELO HORIZONTE,@eniolimamarcou PAZ ÊNIO ..AQLE ALI P WELINGTON CEMIG..TIO LUIZ...CABECINHA..TUÉ...FABAO...ZE PAULO DA RAÇÃO..GILMAR NEVES..TURMA DA MAGNESITA E COMERCIAL BARREIRO,False,,
209,1172069355548545025,kinim_Nz,2019-09-12 08:48:05,Nort do mapa,"Meu coroa supera os níveis da ignorância, vou manda ele rala na cemig pprt",False,,
210,1172016103603785729,cemig_energia,2019-09-12 05:16:28,Minas Gerais,"@prihseglia Ou se o LED (luz) parou de piscar.

SE O LED CONTINUAR PISCANDO, deverá procurar eletricista particular, pois a princípio trata-se de defeito interno.

SE O LED PAROU DE PISCAR é porque não há defeitos na instalação e no medidor.",False,,
211,1172015859725950982,cemig_energia,2019-09-12 05:15:30,Minas Gerais,@prihseglia SE NÃO CONTINUAR GIRANDO é porque não há defeitos na instalação e no medidor...,False,,
212,1172015806923886592,cemig_energia,2019-09-12 05:15:18,Minas Gerais,"@prihseglia Aguarde 15 minutos. Após este intervalo, observe se o disco do medidor permanece girando.
SE CONTINUAR GIRANDO, deverá procurar eletricista particular, pois a princípio trata-se de defeito interno.",False,,
213,1172015663797461002,cemig_energia,2019-09-12 05:14:43,Minas Gerais,"@prihseglia Protocolo de atendimento: 2179838441

Orientamos a fazer o teste no medidor:
Mantenha os disjuntores do padrão e quadro de distribuição ligado.
Desligue toda a carga (apague as luzes e retire todos os aparelhos das tomadas)...",False,,
214,1171993951974371328,andre_cotrim,2019-09-12 03:48:27,MG-Jabó,"RT @henrickrvalho1: @andre_cotrim E quando te ve la em cima da escada perguntam ""vc trabalha pra oi ou cemig?"", - é pra copasa o filho do E…",False,,
215,1171985362467655680,pedrovinie,2019-09-12 03:14:19,"Belo Horizonte, Brasil","Cemig em crise, a padrão está na dúvida de qual boné usar com sua cueca mini",False,,
216,1171981429565247489,pennaprado,2019-09-12 02:58:41,,"RT @nathaliaguido: A Life Coach quer me cobrar 1000 reais pra fazer uma leitura da minha energia. 
Mano, a Cemig vem aqui em casa todo mês…",False,,
217,1171975722241536000,Tiagoonie,2019-09-12 02:36:01,"Aracaju, Brasil","RT @JliaMariaMiran1: @marcelomadu Trabalhei nos Correios por 11 anos, pedi demissão após concluir Ensino Superior em Engenharia Elétrica, c…",False,,
218,1171968826755473408,GuilhermeLuzias,2019-09-12 02:08:37,Varginha MG,"Cheguei em casa e os cara da Cemig tinha desligado a energia do quarteirão , sorte que volto rápido slc",False,,
219,1171968510878203906,SoAVanessaMesmo,2019-09-12 02:07:21,"Belo Horizonte, Brasil","@heir_pedro @cemig_energia Aqui em Minas é assim, eles sabem quem é universitário e ajudam mesmo 😂😂",False,,
220,1171964322349768705,metraid,2019-09-12 01:50:43,Beach City,"""Que a haja a luz""
- disse o maravilhosa cara da Cemig",False,,
221,1171963367386505216,JliaMariaMiran1,2019-09-12 01:46:55,,"@marcelomadu Trabalhei nos Correios por 11 anos, pedi demissão após concluir Ensino Superior em Engenharia Elétrica, comecei a  trabalhar aos 16 anos como estagiária na Cemig, passei pela iniciativa privada e pública. NUNCA TRABALHEI TANTO COMO NOS CORREIOS, tenha decência!",False,,
222,1171960181221187584,apurezadaflor,2019-09-12 01:34:15,"Vespasiano,MG","Então, a Cemig está até agora arrumando o poste. Não tem luz no bairro. Afffff Cruzeiro https://t.co/hYPWT0ReaG",False,,
223,1171957688772808704,LucasEd61795826,2019-09-12 01:24:21,"Prata, Brasil",Cemig pensando q tem mais queda q eu,False,,
224,1171956263955156992,henrickrvalho1,2019-09-12 01:18:41,"Jaboticatubas, Brasil","@andre_cotrim E quando te ve la em cima da escada perguntam ""vc trabalha pra oi ou cemig?"", - é pra copasa o filho do Exú, to cortando a água da sua casa !",False,,
225,1171955152623984641,bahwtf,2019-09-12 01:14:16,,Tomando exatamente um copo de vinho esperando a luz  pq a cemig cortou a luz no meio do meu banho,False,,
226,1171954135920533504,remendesss,2019-09-12 01:10:14,"Belo Horizonte, Brasil",cemig tóxica,False,,
227,1171953877840728064,heir_pedro,2019-09-12 01:09:12,,obg @cemig_energia por n ter cortado,False,,
228,1171951971986825217,nathaliaguido,2019-09-12 01:01:38,,"A Life Coach quer me cobrar 1000 reais pra fazer uma leitura da minha energia. 
Mano, a Cemig vem aqui em casa todo mês ler minha energia e não é essa fortuna! 
Tá de brincadeira com a minha cara!?",False,,
229,1171951206748577793,jubsbotelho,2019-09-12 00:58:36,,"a distância do meu prédio até a Cemig é de 100m
acabou a luz no apt todo
grande dia 👍👍👍",False,,
230,1171951070832136192,lucasenax,2019-09-12 00:58:03,"Belo Horizonte, Brasil",poxa cemig,False,,
231,1171940397653925894,PriscilaMendis,2019-09-12 00:15:39,Brasil/Beagá,A energia elétrica mais cara do #Brasil = @cemig_energia. Meu consumo diminui e o valor da conta aumenta 💡,False,,
232,1171940142933823489,claraportos,2019-09-12 00:14:38,minas,@mavinovaes @cemig_energia Coloca no reclame aqui,False,,
233,1171937702410948608,ketchup_napizza,2019-09-12 00:04:56,"Uberlândia, Brasil","Caralho mano, por causa de uma merda que o antigo inquilino daqui de casa fez há uns 6meses atrás cortaram a luz de casa. Pau no cu da CEMIG",False,,
234,1171933028895154176,Gustavoocec,2019-09-11 23:46:22,"Belo Horizonte, Brasil","A Cemig veio aqui em casa hoje ,disseram que receberam uma denúncia pra cortar o gato, minha mãe mandou eu me esconder 🤦‍♂️",False,,
235,1171929356601569280,FagundesNeto1,2019-09-11 23:31:46,"Minas Gerais, Brasil","RT @assembleiamg: #Plenário Declaração de procurador revolta deputados. Parlamentares criticaram também administrações passadas, além de se…",False,,
236,1171928976257945600,assembleiamg,2019-09-11 23:30:15,Belo Horizonte - MG - Brasil,"#Plenário Declaração de procurador revolta deputados. Parlamentares criticaram também administrações passadas, além de se manifestarem contra #CPMF e privatização da @cemig_energia. Veja a #NotíciaCompleta: https://t.co/TkDTbExMmw https://t.co/FYnws2TnwQ",False,,
237,1171928565383913472,piresmarconni,2019-09-11 23:28:38,Nárnia,essa CEMIG tá de zoa só pode,False,,
238,1171912969124569090,jotape305,2019-09-11 22:26:39,"Lavras, Brasil",@liviabcde É né sócia da cemig,False,,
239,1171903281158938625,_victorhgs,2019-09-11 21:48:09,,@guijorge__ Aceita um lote 200m em São João Del Rey? Já ta com o padrão da Cemig,False,,
240,1171897732241469440,leoapsantos,2019-09-11 21:26:06,Belo Horizonte/MG,"RT @cemig_energia: Em caso de dúvidas sobre o atendimento da Cemig, ligue 116 ou baixe o App Cemig Atende: https://t.co/oVj0sSW9Kh

#Cemig…",False,,
241,1171897465030762496,cemig_energia,2019-09-11 21:25:03,Minas Gerais,"Em caso de dúvidas sobre o atendimento da Cemig, ligue 116 ou baixe o App Cemig Atende: https://t.co/oVj0sSW9Kh

#Cemig #Atendimento #AtendimentoAoCliente https://t.co/c1mrgvoGH3",False,,
242,1171890212764622854,eduardaumbelina,2019-09-11 20:56:14,"Rio Paranaíba, Brasil","RT @VitimBrandaum: E tu por acaso é a CEMIG pra emanar tanta energia assim, minha filha?",False,,
243,1171889494729121792,ConcurseiraDona,2019-09-11 20:53:22,"Minas Gerais, Brasil",Ainda sem luz... Alô @cemig_energia já tô começando a surtar!!! https://t.co/cJo1R9AxUC,False,,
244,1171888826308091905,Iagopotassio,2019-09-11 20:50:43,,"RT @anacorreiap_: chuva: a
Cemig e valenet: deixa eu dá uma desligada",False,,
245,1171883700419735554,MakthulaVieira,2019-09-11 20:30:21,"Belo Horizonte, Brasil",@belarvieira gg cemig,False,,
246,1171883028441915395,pkcreis,2019-09-11 20:27:41,,O apice deu fazendo treinamento na Cemig é sair por aí olhando os postes e fiações,False,,
247,1171879398770905089,rodrigozauli,2019-09-11 20:13:15,,RT @zeroe100: A Montadora emite 1 cheque de R$ 10 milhões a seu fornecedor de auto-peças....paga CPMF.....ao vencer a conta de luz da CEMIG…,False,,
248,1171875752813481984,annacmm_,2019-09-11 19:58:46,,Estou apaixonadíssima no moço da cemig,False,,
249,1171873523196932096,zeroe100,2019-09-11 19:49:54,,"A Montadora emite 1 cheque de R$ 10 milhões a seu fornecedor de auto-peças....paga CPMF.....ao vencer a conta de luz da CEMIG, a Montadora paga R$ 1 milhão no boleto...paga CPMF....mas, peraí ? E aí agora ? Minha planilha de custos muda ? Claro...põe no preço do carro essa CPMF..",False,,
250,1171872651805171715,brenoenergy,2019-09-11 19:46:27,Brasil,Cemig prepara fusão entre eficiência energética e geração distribuída. https://t.co/4vd288VwQE,False,,
251,1171872248623505408,Lena_sangy,2019-09-11 19:44:51,,RT @vinicius_ac1: Cemig desgraçada,False,,
252,1171863846312730624,EvandroCarlosG1,2019-09-11 19:11:27,"Sabará, Brasil","@radioitatiaia Talvez assim (privatizando) tenhamos um serviço de melhor qualidade e compromisso. CEMIG, Copasa e tantos outros deveriam ser privatizados também",False,,
253,1171856793762500608,ThiagoPe17,2019-09-11 18:43:26,"Serrano city,MG-BH TD2️⃣",@pedroznoo E ué kkkkk preju da cemig,False,,
254,1171856091275120640,agcanalenergia,2019-09-11 18:40:38,Rio de Janeiro,"Cemig unificará negócios de GD e eficiência energética
https://t.co/266uxU4517",False,,
255,1171854596064649216,ThiagoPe17,2019-09-11 18:34:42,"Serrano city,MG-BH TD2️⃣",@pedroznoo @richardddms Os cara é doido dms de andar com ce kkkkk risco pra cemig e pra sociedade,False,,
256,1171853616447205377,assembleiamg,2019-09-11 18:30:48,Belo Horizonte - MG - Brasil,"#PlenárioAoVivo Deputado Elismar Prado disse ter compromisso público na luta contra aumento de qualquer tipo de imposto. Ele tb criticou a ""intenção do Governo Zema"" de privatizar a @cemig_energia. Acompanhe seu discurso: https://t.co/07wT1vRsH0 Foto: Luiz Santana https://t.co/OSoUgWFR3B",False,,
257,1171840207676682240,vinicius_ac1,2019-09-11 17:37:31,,Cemig desgraçada,False,,
258,1171840053934460929,zivilunna,2019-09-11 17:36:55,"Belo Horizonte, Brasil",Gente a luz tá acendendo e apagando igual filme de terror toma no ânus se estragar os trem aq a cemig vai pagar em no,False,,
259,1171838519175786497,aadlakiss,2019-09-11 17:30:49,moc hell,"@annyratuei copasa e cemig encontram-se com surto coletivo, entenda",False,,
260,1171836781135839232,RiquinhoNaBolsa,2019-09-11 17:23:54,"São Paulo, Brasil","em relatório, não descartam o risco da cia. perder suas concessões para operar no mercado de energia de Minas Gerais. Os analistas afirmam que a Cemig deve adotar medidas necessárias para evitar esse cenário. ""De qualquer forma as ações devem cair nas próximas sessões""",False,,
261,1171836653998096385,Elton171083,2019-09-11 17:23:24,"Divisópolis, Brasil","@rpsenador Um estado quebrado não necessita de mais gastos sim claro !! Queremos medidas que gerem emprego, privatizações (CEMIG) exemplo!! #LavaTogaJá",False,,
262,1171835348135174146,RiquinhoNaBolsa,2019-09-11 17:18:13,"São Paulo, Brasil","A Aneel rejeitou os recursos da Cemig Distribuição (Cemig-D) em manteve 2 multas que em conjunto somam R$ 27,4 milhões. A empresa foi punida por não atender padrões mínimos de qualidade na distribuição de energia e por descumprir normas da Aneel relativas às informações de dados.",False,,
