id,text,timestamp_ms,user_followers_count,user_friends_count,user_location,user_screen_name,tempo,data,user_retweeted
1107042314097229824,CEMIG ta vacilona hoje em assim não dá,1552774430189,507,423,"Minas Gerais, Brasil",MeloSahra,2019-03-16 22:13:50.189000-03:00,2019-03-16,
1107052443580420096,Ficar sem luz e foda essa loja da Cemig,1552776845246,152,344,"Governador Valadares, Brasil",R_Freitas21,2019-03-16 22:54:05.246000-03:00,2019-03-16,
1107053694523228160,Cemig zuando os pratence hihihi,1552777143494,382,295,ciúmentolandia,sou_geise,2019-03-16 22:59:03.494000-03:00,2019-03-16,
1107072220281688064,BETHEVITAS mxrcone CEMIG curtiu isso,1552781560379,1461,1466,"Minas Gerais, Brasil",jkbrunno,2019-03-17 00:12:40.379000-03:00,2019-03-17,
1107098836516962305,Recado dos Eletricitários em defesa da CEMIG  FNU ,1552787906184,63,1697,Rio de Janeiro - Brasil,magu5,2019-03-17 01:58:26.184000-03:00,2019-03-17,
1107108700936962054,Minha tia ligou pra cemig e falou Mal começou a chover e a nossa luz já tá igual pisca pisca de Natal ,1552790258045,73,268,,LLeijoto,2019-03-17 02:37:38.045000-03:00,2019-03-17,
1107115671501053952,Começou a chover daqui uns 30 minutos a Cemig corta a luz,1552791919957,73,209,"Alpercata, Brasil",HygorRibeiro16,2019-03-17 03:05:19.957000-03:00,2019-03-17,
1107122569692545024,CEMIG Serviços SA vamos ver se você entende esse GIF ,1552793564614,108,338,,JReis_MB,2019-03-17 03:32:44.614000-03:00,2019-03-17,
1107123548622123008,joaoamoedonovo até agora nada do novo ter anunciado a venda das 2 estatais CEMIG E COPASA que estão oprimindo o povo,1552793798009,105,549,Brasil,Desmio,2019-03-17 03:36:38.009000-03:00,2019-03-17,
1107124187641069568,RT yasmimfcandido Essa cemig tá me tirando hoje,1552793950363,312,412,Na minha casa 🤙,alvesanna17,2019-03-17 03:39:10.363000-03:00,2019-03-17,yasmimfcandido
1107125367767207936,CEMIG Serviços SA vocês conseguiriam me recomendar alguma empresa de fornecimento de energia elétrica A empresa ,1552794231727,108,338,,JReis_MB,2019-03-17 03:43:51.727000-03:00,2019-03-17,
1107128473502576640,CEMIG não pode ver um pingo de água q já corta a luz,1552794972192,151,363,perdido nesse mundão,maccedo29,2019-03-17 03:56:12.192000-03:00,2019-03-17,
1107133154068971521,BellaMoreira8 e a minha que tá o dia todo apaga a luz e deixa o tempo passar BABY VOCÊ NÃO PERDE POR ESPERAR APAG ,1552796088126,261,152,"Belo Horizonte, Minas Gerais",JujubaMS,2019-03-17 04:14:48.126000-03:00,2019-03-17,
1107138321044647938,ta faltando energia aqui Cemig bunita,1552797320029,2055,2099,Timothy City,parmarcoss,2019-03-17 04:35:20.029000-03:00,2019-03-17,
1107145095013433344,caiu a energia e vou dormir no valor valeu Cemig,1552798935069,327,272,"Ipatinga, Minas Gerais",henrybotelho,2019-03-17 05:02:15.069000-03:00,2019-03-17,
1107168427398053888,a luz voltou aí bateu uma fome da madruga sabe apagou dnv a bendita e acendeu dnvmsm assim fiquei com raiva e des ,1552804497943,3342,1630,mateus & miguel & helena,avadafantastica,2019-03-17 06:34:57.943000-03:00,2019-03-17,
1107168795204993024,RT avadafantastica a luz voltou aí bateu uma fome da madruga sabe apagou dnv a bendita e acendeu dnvmsm assim fiquei com raiva e desist,1552804585635,55,44,,ju_reserva,2019-03-17 06:36:25.635000-03:00,2019-03-17,avadafantastica
1107205825733496833,Sinceramente eu amo minha família Kkkkkkkkkkkkkk,1552813414401,183,199,"Belo Horizonte, Brasil",laismoura0289,2019-03-17 09:03:34.401000-03:00,2019-03-17,
1107239758638579712,Não tô crendo que eu vou ter que ligar pra Cemig pra resolver isso,1552821504636,138,216,"Belo Horizonte, Brasil",AltoeGiordano7k,2019-03-17 11:18:24.636000-03:00,2019-03-17,
1107242043481440256,Ligando pra Cemig as 825 Grande dia ,1552822049385,138,216,"Belo Horizonte, Brasil",AltoeGiordano7k,2019-03-17 11:27:29.385000-03:00,2019-03-17,
1107248299352961024,RT marcioalv10 10 LUGARES PRA CHORAR EM CONTAGEM1 Escadaria da igreja de São Gonçalo2 Praça da Glória3 Praça de alimentaçao do Big,1552823540901,1617,2993,"Minas Gerais, Brasil",marcioalv10,2019-03-17 11:52:20.901000-03:00,2019-03-17,marcioalv10
1107256729237098496,Hey Cemig eu odeio vocês,1552825550742,138,216,"Belo Horizonte, Brasil",AltoeGiordano7k,2019-03-17 12:25:50.742000-03:00,2019-03-17,
1107273920279990273,Cemig do krl de deixs jogar fdp,1552829649406,152,127,"Ituiutaba, Brasil",Alexandre_Jr07,2019-03-17 13:34:09.406000-03:00,2019-03-17,
1107304538002911233,Cemig ta de zoação com minha cara só pode,1552836949240,59,113,"Três Marias, Brasil",ericacsouzaa,2019-03-17 15:35:49.240000-03:00,2019-03-17,
1107314402246750209,RomeuZema Alguma novidade sobre a desestatização da Cemig,1552839301059,3,14,,eng_masouza,2019-03-17 16:15:01.059000-03:00,2019-03-17,
1107316341688680448,RabelloIsadora Chama a cemig,1552839763458,218,144,"Camargos, Belo Horizonte",PHoPaiva,2019-03-17 16:22:43.458000-03:00,2019-03-17,
1107331614269497344,mahlepesqueur Passei agora pela Itajubá e tinha um tanto de fiação no chão e quatro caminhões da Cemig Será que a ,1552843404725,1306,466,"Belo Horizonte, Brasil",RafaFreitas,2019-03-17 17:23:24.725000-03:00,2019-03-17,
1107338090975236097,que maravilha ein cemig sem estar chovendo to sem energia,1552844948892,833,566,,ju__melquiades,2019-03-17 17:49:08.892000-03:00,2019-03-17,
1107338942876127233,Por favor a chuva já diminuiuAumentouE diminuiu de novoDá um jeito ai  cemig,1552845152001,202,588,,tusios,2019-03-17 17:52:32.001000-03:00,2019-03-17,
1107376858436390917,No já tá um tédio e a Cemig quer cortar a luz ainda,1552854191775,279,234,"Ipatinga, Brasil",Bruna_Lopez18,2019-03-17 20:23:11.775000-03:00,2019-03-17,
1107378280884326401,VanderGomes14 Moro no Buritis e trabalho na praça da Cemig Onde fica melhor,1552854530913,232,592,"Belo Horizonte, Brazil",btoledo01,2019-03-17 20:28:50.913000-03:00,2019-03-17,
1107378507603238914,btoledo01 Praça da Cemig,1552854584967,73,32,"Contagem, Brasil",VanderGomes14,2019-03-17 20:29:44.967000-03:00,2019-03-17,
1107378895752495107,Que inferno ta essa cemig,1552854677509,72,122,,Navvitoria,2019-03-17 20:31:17.509000-03:00,2019-03-17,
1107379441611784192,Ahh cemig  vai toma no cu,1552854807652,203,185,Mundo da Lua,LuizEdMendes,2019-03-17 20:33:27.652000-03:00,2019-03-17,
1107380419018797064,Eu tô pensando é como vamos trabalhar na segunda pós sunsetville mas tudo bem Cemig vai ter que me dar energia ,1552855040684,705,233,"Belo Horizonte, Minas Gerais",lmarcenesf,2019-03-17 20:37:20.684000-03:00,2019-03-17,
1107382227653050368,Esses arrombado da Cemig ja derrubaram meu download umas 3x kkk,1552855471896,84,120,"Uberlândia, Brasil",rogeriioli,2019-03-17 20:44:31.896000-03:00,2019-03-17,
1107382489834758152,Essa Cemig tá é tirando,1552855534405,267,204,,lice__a,2019-03-17 20:45:34.405000-03:00,2019-03-17,
1107385285111881729,daq a pouco começa a cemig com a palhaçada,1552856200851,1074,509,mb city,pqp_inin,2019-03-17 20:56:40.851000-03:00,2019-03-17,
1107391074073485312,RT pqpinin daq a pouco começa a cemig com a palhaçada,1552857581047,210,420,Mb City ,GazetaSarah,2019-03-17 21:19:41.047000-03:00,2019-03-17,pqp_inin
1107392660040568836,Projeto de ler um livro no final de semana interrompido pela incompetência da Cemig Mas tô na reta final e vou conseguir,1552857959171,138,628,Belo Horizonte,GustavoCaptein,2019-03-17 21:25:59.171000-03:00,2019-03-17,
1107397069243891712,RT LuizEdMendes Ahh cemig  vai toma no cu,1552859010407,118,100,Nárnia,piresmarconni,2019-03-17 21:43:30.407000-03:00,2019-03-17,LuizEdMendes
1107408795767136256,RT Navvitoria Que inferno ta essa cemig,1552861806228,508,423,"Minas Gerais, Brasil",MeloSahra,2019-03-17 22:30:06.228000-03:00,2019-03-17,Navvitoria
1107412800010362885,Praça da Cemig alguém,1552862760914,113,97,"Contagem, Brasil",Ferreir45642705,2019-03-17 22:46:00.914000-03:00,2019-03-17,
1107416170565652481,RT licea Essa Cemig tá é tirando,1552863564517,244,185,MCU,GabriielS16,2019-03-17 22:59:24.517000-03:00,2019-03-17,lice__a
1107417138879438849,Cemig se for pra piscar a luz de 10 em 10s apaga essa porra logo caralhoPelo menos não queima o resto do meu PC,1552863795381,50,132,"Minas Gerais, Brasil",danielpontello,2019-03-17 23:03:15.381000-03:00,2019-03-17,
1107417158668247040,Cemig eu te odeio pq se faltar energia vou surtar nem jantei ainda odeio comer no escuro,1552863800099,985,945,+035,helena__carvlho,2019-03-17 23:03:20.099000-03:00,2019-03-17,
1107418363565883393,Galerinha fudeu  cemig tá pegando fogo,1552864087369,206,171,"Itajubá, Brazil",Th1agoRos4,2019-03-17 23:08:07.369000-03:00,2019-03-17,
1107419377333358593,agr a subestação da cemig pegando fogo preciso sair vazado pra alfenas,1552864329070,150,227,fodidalandia,18helenas_,2019-03-17 23:12:09.070000-03:00,2019-03-17,
1107419858055163905,RT LuizEdMendes Ahh cemig  vai toma no cu,1552864443683,1170,1004,,CnthArnts,2019-03-17 23:14:03.683000-03:00,2019-03-17,LuizEdMendes
1107420107767275520,RT helenacarvlho Cemig eu te odeio pq se faltar energia vou surtar nem jantei ainda odeio comer no escuro,1552864503219,472,415,Na puta que pariu,nubiaarcossc,2019-03-17 23:15:03.219000-03:00,2019-03-17,helena__carvlho
1107423094317166601,CEMIG pegando fogo vish,1552865215268,60,73,,SARAKAROLINYY,2019-03-17 23:26:55.268000-03:00,2019-03-17,
1107424160349908992,Cemig pegando fogo kkkkkkkkkk rindo de nervoso,1552865469430,186,155,"Itajubá, Brasil",nipiazza,2019-03-17 23:31:09.430000-03:00,2019-03-17,
1107424769769652227,RT Th1agoRos4 Galerinha fudeu  cemig tá pegando fogo,1552865614727,281,134,"Minas Gerais, Brasil",thagerminianii,2019-03-17 23:33:34.727000-03:00,2019-03-17,Th1agoRos4
1107431027662905344,cemig eu nunca te pedi nada,1552867106725,1070,731,itajubá ,laurahelenaac,2019-03-17 23:58:26.725000-03:00,2019-03-17,
1107435626117455874,Sem luz pela terceira vez na semana Obrigado CEMIG ,1552868203082,606,289,República das Minas Gerais,GabbBrandao,2019-03-18 00:16:43.082000-03:00,2019-03-18,
1107448658088337408,acabou a luz na rua minha tia fez pipoca pra gente acompanhar os home da cemig subindo nos poste,1552871310146,50,257,,izzylis,2019-03-18 01:08:30.146000-03:00,2019-03-18,
1107451945265049600,nu Deus não deu à luz pra ela deu a cemig toda credooooo,1552872093870,1846,472,,ingriiidz,2019-03-18 01:21:33.870000-03:00,2019-03-18,
1107454499101306881,Ai você esta estudando e a luz acaba Vc liga na cemig e não tem previsão Obrigada  cemigenergia vcs são demais,1552872702752,15,56,,Elisasantos94,2019-03-18 01:31:42.752000-03:00,2019-03-18,
1107455439560691713,Pessoal dessa casa deve ser sócio da cemig porque não é possível que tem que deixar a luz da cozinha acesa 247,1552872926975,336,316,"Juiz de Fora, Brasil",disasterina_,2019-03-18 01:35:26.975000-03:00,2019-03-18,
1107461665287794688,11 hrs da noite e eu não posso dormir pq a Cemig tá aq em csa,1552874411304,197,118,,Lixonascimento,2019-03-18 02:00:11.304000-03:00,2019-03-18,
1107470306673938432,caraio ein itajubeckclima tá tenso por aírio transbordando cemig pegando fogo,1552876471571,425,310,lá onde o vento se esconde ,sandy_matheus,2019-03-18 02:34:31.571000-03:00,2019-03-18,
1107475877594648583,Mano 2 horas 2 fucking horas foi o q a cemig levou pra cnsguir voltar luz aqui onde eu moro pqp toda vez q acaba ,1552877799782,166,206,"Belo Horizonte, Brasil",alvaro_santos95,2019-03-18 02:56:39.782000-03:00,2019-03-18,
1107482804529565701,Caralho o motivo de ter acabado a energia é q pego fogo no negócio da Cemig slc bicho q medo desses troço,1552879451292,530,429,"Itajubá, Brasil",regionalatnico,2019-03-18 03:24:11.292000-03:00,2019-03-18,
1107497508790521856,Eu tava vendo a minha galeria e vendo os vídeos do Breninho dançando lá na cemig chorei de rir sem par pra aquele garoto kk,1552882957061,103,640,,PoowMorena,2019-03-18 04:22:37.061000-03:00,2019-03-18,
1107504200194371584,Vacilo em cemig 5hr sem luz bem no dia do evento do ff q n perde ponto,1552884552416,261,332,"vgp city, MG",tchemu9,2019-03-18 04:49:12.416000-03:00,2019-03-18,
1107583925432565761,Marco Antônio Lage assume comunicação da Cemig mirando gestão eficiente ,1552903560394,276193,65,Contagem / MG,otempo,2019-03-18 10:06:00.394000-03:00,2019-03-18,
1107586213425352706,Transito98FM rota98 OficialBHTRANS TransitoBH Av Cardeal Eugênio Pacelli sentido centro trânsito lento desde a ,1552904105894,6,38,,rickazull,2019-03-18 10:15:05.894000-03:00,2019-03-18,
1107597487202844673,RT tvalmg Trabalhadores da Cemig denunciam falta de diálogo e transferência de funcionários Assista a discussão ao vivo na Tv assembleia,1552906793772,980,3172,Franca,advogadohenry,2019-03-18 10:59:53.772000-03:00,2019-03-18,tvalmg
1107597764135960576,RT jornalopontal Alô Cemig Alô Prefeitura Alô pra mais alguém ,1552906859798,980,3172,Franca,advogadohenry,2019-03-18 11:00:59.798000-03:00,2019-03-18,jornalopontal
1107598596797620224,RT cemigenergia A Cemig Geração Distribuída Cemig GD inaugurou em Janaúba no Norte de Minas a primeira usina de minigeração destinad,1552907058320,980,3172,Franca,advogadohenry,2019-03-18 11:04:18.320000-03:00,2019-03-18,cemig_energia
1107599066307969025,cemigenergia RT cemigenergia Efficientia A empresa de serviços de energia da Cemig vai investir até R 5 ,1552907170260,980,3172,Franca,advogadohenry,2019-03-18 11:06:10.260000-03:00,2019-03-18,
1107604810105344000,Eu jantei no escuro foi bem triste k,1552908539688,344,561,,VityssHelena,2019-03-18 11:28:59.688000-03:00,2019-03-18,
1107629361870573568,a cemig é muito dificil nao compreendo muito,1552914393285,1231,897,,nataliaiaiai,2019-03-18 13:06:33.285000-03:00,2019-03-18,
1107633168687996929,cemig nao contem comigo pra nada,1552915300901,1231,897,,nataliaiaiai,2019-03-18 13:21:40.901000-03:00,2019-03-18,
1107633617390444544,Pensando em alguma coisa pra fazer já que a cemig me fez o favor de cortar a luz,1552915407880,2913,761,"Belo Horizonte, Brasil",_anaflaviarb,2019-03-18 13:23:27.880000-03:00,2019-03-18,
1107633772856516609,Já tem duas horas q tá sem luz nem tem motivo pra isso que ódioooo da cemig,1552915444946,2913,761,"Belo Horizonte, Brasil",_anaflaviarb,2019-03-18 13:24:04.946000-03:00,2019-03-18,
1107639266258112512,Via odelmoleao,1552916754675,805,579,Uberlândia - MG,PP_Udia_MG,2019-03-18 13:45:54.675000-03:00,2019-03-18,
1107643110530732032,Esse povo que vem aqui na cemig é muito folgado Eu já tô pistola já e são 11 horas da manhã aindaConseguiram tira ,1552917671221,129,184,"Alfenas, Brasil",malucamposm,2019-03-18 14:01:11.221000-03:00,2019-03-18,
1107655066775896066,Montes Claros  Nesta terça 1903 haverá manutenção da Cemig em bairros de Montes Claros  ,1552920521812,10137,67,Montes Claros - Brasil,jornalmoc,2019-03-18 14:48:41.812000-03:00,2019-03-18,
1107656184926998528,Vejam o péssimo atendimento da Cemig 20 minutos para pegar uma senha de atendimento na Agência de Venda Nova ,1552920788400,15,29,Belo Horizonte,renato_artur,2019-03-18 14:53:08.400000-03:00,2019-03-18,
1107657455771758592,RT renatoartur Vejam o péssimo atendimento da Cemig 20 minutos para pegar uma senha de atendimento na Agência de Venda NovaCEMIG htt,1552921091393,88,350,"Contagem, Brasil",helberthadm,2019-03-18 14:58:11.393000-03:00,2019-03-18,renato_artur
1107661409268191237,Povo da CEMIG falta derrubar o portão da gente q isso,1552922033980,805,583,Betim,jhenni_s,2019-03-18 15:13:53.980000-03:00,2019-03-18,
1107664996316733440,Cemig taxa abusiva rouba o Brasil e queimarão queimarão minha TV não querem paga ,1552922889199,269,1730,Brasil,Melquezedequesi,2019-03-18 15:28:09.199000-03:00,2019-03-18,
1107671184005623808,Cemig tá de sacanagem comigo tem condição não,1552924364459,214,85,Konoha,kav1m,2019-03-18 15:52:44.459000-03:00,2019-03-18,
1107682990556176386,Ideia genial nao implementada caminhões da cemig cm adesivos escrito cemig  movimentação de cargas,1552927179360,273,274,"Betim, Brasil",fabio_tumnus,2019-03-18 16:39:39.360000-03:00,2019-03-18,
1107685622985166848,INCÊNDIO  Um incêndio atingiu uma subestação da Cemig em Itajubá Veja as imagens incêndioJornalismo  TV Alt ,1552927806980,3891,18,Varginha,alterosasm,2019-03-18 16:50:06.980000-03:00,2019-03-18,
1107695923587674113,maldita da Cemig ta faltando luz e nem tá chovendo,1552930262835,2107,2128,Timothy City,parmarcoss,2019-03-18 17:31:02.835000-03:00,2019-03-18,
1107697719861223426,Fiquei mais de uma hora na cemig,1552930691100,11,12,"Nova Lima, Brasil",_DaianaSGastro,2019-03-18 17:38:11.100000-03:00,2019-03-18,
1107703467446099969,Cemig desgraçada Mais de 6 horas sem energia E sem aviso prévio,1552932061431,1107,1667,Belo Horizonte/ Sete Lagoas MG,B_carolsilveira,2019-03-18 18:01:01.431000-03:00,2019-03-18,
1107712103677341696,Marco Antônio Lage assume comunicação da Cemig mirando gestão eficiente   ,1552934120469,276,275,Ituiutaba/MG,JAYMEBGFILHO,2019-03-18 18:35:20.469000-03:00,2019-03-18,
1107720486006542341,Chuva boa pra caralho mas tem que cair logo quando tô trabalhando  trabalhando na cemig inclusive só a zica,1552936118972,604,421,"Paracatu, MG",Thaleszartok,2019-03-18 19:08:38.972000-03:00,2019-03-18,
1107721790871216128,Trovato2019 Y cemig Aún no,1552936430076,448,1183,"Rosario, Argentina",Edgardo222,2019-03-18 19:13:50.076000-03:00,2019-03-18,
1107749461109936128,espero que a cemig n me decepcione hoje,1552943027175,285,226,032,_kaioolive,2019-03-18 21:03:47.175000-03:00,2019-03-18,
1107762615319703556,Cemig porque você odeia tanto o meu bairro,1552946163383,332,179,,jemissaci,2019-03-18 21:56:03.383000-03:00,2019-03-18,
1107765264517599232,Extra Extra O Paulão ficou maluco Tá vendendo a porra toda Levou aeroporto ganha esse colchão Quer Petrobrás ,1552946795001,118,352,Brasil,smurfcomunista,2019-03-18 22:06:35.001000-03:00,2019-03-18,
1107766710185144322,RT smurfcomunista Extra Extra O Paulão ficou maluco Tá vendendo a porra toda Levou aeroporto ganha esse colchão Quer Petrobrás Tem,1552947139675,161,287,"São Paulo, Brasil",bettysoup,2019-03-18 22:12:19.675000-03:00,2019-03-18,smurfcomunista
1107773312069971968,Cemig tá de brincadeira comigo uai,1552948713687,69,100,,perturbada007,2019-03-18 22:38:33.687000-03:00,2019-03-18,
1107773531755032576,toda vez que eu ver o arthur aqui no cemig vou lembrar do baile do dennis quando eu disse q achava q ele é gay aí n ,1552948766064,3934,3334,Hogwarts,feftgf,2019-03-18 22:39:26.064000-03:00,2019-03-18,
1107786231541387265,RT alfredocunha Ibovespa 100000 pontos RallydoBolsonadoQuem brilhou desde o fim das eleições Bancos em especial BTG com  80,1552951793929,63,71,"Neu Württemberg, RS, Brazil",autoramajj,2019-03-18 23:29:53.929000-03:00,2019-03-18,alfredo_cunha
1107788257461522432,Um incêndio na subestação da Companhia Energética de Minas Gerais Cemig em Itajubá MG deixou pelo menos 11 ci ,1552952276946,188,17,"Minas Gerais, Brasil",bruninho_brf7,2019-03-18 23:37:56.946000-03:00,2019-03-18,
1107792483398942723,Me sentindo em paz pois a Cemig veio trocar as duas lâmpadas de poste que estavam queimadas aqui perto de casa,1552953284488,1767,345,"Vespasiano,MG",apurezadaflor,2019-03-18 23:54:44.488000-03:00,2019-03-18,
1107796937493876738,RT alfredocunha Ibovespa 100000 pontos RallydoBolsonadoQuem brilhou desde o fim das eleições Bancos em especial BTG com  80,1552954346427,373,155,"Jacareí, São Paulo",Jonatas_JJ48,2019-03-19 00:12:26.427000-03:00,2019-03-19,alfredo_cunha
1107821448633176064,MarcoAur9 cemig derrubou os poste aq da favela,1552960190338,298,130,"Belo Horizonte, Brasil",guifr10,2019-03-19 01:49:50.338000-03:00,2019-03-19,
1107824723164127234,Butao nao cemig,1552960971047,132,165,Na sua,CaueRoberto15,2019-03-19 02:02:51.047000-03:00,2019-03-19,
1107827008560656384,num me irrita não cemig,1552961515928,660,439,,lxcerdz,2019-03-19 02:11:55.928000-03:00,2019-03-19,
1107827414086881281,RT lxcerdz num me irrita não cemig,1552961612613,424,148,Brasil,PinheiroRodson,2019-03-19 02:13:32.613000-03:00,2019-03-19,lxcerdz
1107828522687565824,Luz Aq de casa tá acende apaga acende apaga Decide logo se vai ter apagão ou não cemig,1552961876924,424,148,Brasil,PinheiroRodson,2019-03-19 02:17:56.924000-03:00,2019-03-19,
1107828702287663105,RT lxcerdz num me irrita não cemig,1552961919744,450,527,"Himley, England",Duduaquinoo,2019-03-19 02:18:39.744000-03:00,2019-03-19,lxcerdz
1107828878326878208,chuva acemig toma uns pique de luz ai pro 6 ficar esperto,1552961961715,343,312,Júpiter,gabbi_ela,2019-03-19 02:19:21.715000-03:00,2019-03-19,
1107829035143520256,Meu deus quarta vez que a porta dessa luz acaba colabora aí cemig,1552961999103,35,49,"Carangola, Brasil",gustavo_laviola,2019-03-19 02:19:59.103000-03:00,2019-03-19,
1107829373313433601,Colabora ai cemig,1552962079729,155,305,"Minas Gerais, Brasil",pomandita,2019-03-19 02:21:19.729000-03:00,2019-03-19,
1107830424175370240,Cemig tá achando que é natal,1552962330274,1,42,,Thays82062126,2019-03-19 02:25:30.274000-03:00,2019-03-19,
1107830642505629703,RT lxcerdz num me irrita não cemig,1552962382328,450,486,Carangola-MG,lisemurer,2019-03-19 02:26:22.328000-03:00,2019-03-19,lxcerdz
1107831347303890944,cemig vc é forte aguenta ai,1552962550365,179,109,,dgrllo,2019-03-19 02:29:10.365000-03:00,2019-03-19,
1107842554706513921,Ô cemig desgraça,1552965222418,1790,1605,dedust2,dominguesgilson,2019-03-19 03:13:42.418000-03:00,2019-03-19,
1107843440321142784,O CEMIG DA UMA SEGURADA AÍ PELO AMOR DE DEUS,1552965433565,1395,1501,"Timóteo, Brasil",matx_always,2019-03-19 03:17:13.565000-03:00,2019-03-19,
1107844911024488450,pra que cemig tem luz própria dos raio,1552965784208,2053,480,,lopaugomes,2019-03-19 03:23:04.208000-03:00,2019-03-19,
1107845124518801409,RT lopaugomes pra que cemig tem luz própria dos raio,1552965835109,1261,589,,caroltorquetti,2019-03-19 03:23:55.109000-03:00,2019-03-19,lopaugomes
1107846047483813889,RT lopaugomes pra que cemig tem luz própria dos raio,1552966055161,1132,888,,luanac_16,2019-03-19 03:27:35.161000-03:00,2019-03-19,lopaugomes
1107850978852782080,vei namoral não logica o tanto que o trabalho da cemig de gv é porco puta que pariu,1552967230891,2047,488,,boyslovegomez,2019-03-19 03:47:10.891000-03:00,2019-03-19,
1107852529071722497,se a luz cair eu mato a cemig,1552967600492,266,110,,felipesuame,2019-03-19 03:53:20.492000-03:00,2019-03-19,
1107854085783470080,nu vei fui deitar p dormi ali parece ate q eu usei alguma coisa fechava o olho e via altas visao de uns trem estra ,1552967971641,703,297,,Matheus_ds_,2019-03-19 03:59:31.641000-03:00,2019-03-19,
1107862834610913281,RT lopaugomes pra que cemig tem luz própria dos raio,1552970057524,1182,478,,_stellaker_,2019-03-19 04:34:17.524000-03:00,2019-03-19,lopaugomes
1107871303992786945,CEMIG CIG Short Interest Update ,1552972076782,6898,2187,"Sioux Falls, SD",AmericanBanking,2019-03-19 05:07:56.782000-03:00,2019-03-19,
1107871306043789312,CEMIG CIG Short Interest Update ,1552972077271,397,174,"Sioux Falls, SD",CFinancialNews,2019-03-19 05:07:57.271000-03:00,2019-03-19,
1107871345260539908,CEMIG CIG Short Interest Update  ,1552972086621,345,4,United States,EnterpriseLeade,2019-03-19 05:08:06.621000-03:00,2019-03-19,
1107871347630321664,CEMIG CIG Short Interest Update ,1552972087186,325,39,United States,registrarjourn,2019-03-19 05:08:07.186000-03:00,2019-03-19,
1107936136276660225,Na moral ontem à noite a cemig tava igual pobre no Natal só nos pisca pisca,1552987534003,63,131,"Espera Feliz, Brasil",amaaraaall,2019-03-19 09:25:34.003000-03:00,2019-03-19,
1107938437271875584,RT amaaraaall Na moral ontem à noite a cemig tava igual pobre no Natal só nos pisca pisca,1552988082603,223,261,"Minas Gerais, Brasil",aloyasmim,2019-03-19 09:34:42.603000-03:00,2019-03-19,amaaraaall
1107944773711736833,CIG Companhia Energetica de Minas Gers CEMIG has fallen to a 2 star rating Here is a list of its peers that are ,1552989593328,310,23,Stock & ETF data for consumers,StockflareUS,2019-03-19 09:59:53.328000-03:00,2019-03-19,
1107956043982753793,Olha a hora que o homem da cemig bate a campainha aq de casa 3 vezes consecutivas tava sonhando p cacete achando ,1552992280370,81,351,,soularacampos,2019-03-19 10:44:40.370000-03:00,2019-03-19,
1107961384032186368,Inferno astral volto da academia até com o cy suado e nao rola de tomar banho pq tá sem luz aqui em casa Obrigada cemig,1552993553537,46,143,belory hills,jademvp,2019-03-19 11:05:53.537000-03:00,2019-03-19,
1108002661247397890,Obrigada cemig por essa benção de sair mais cedo na aula,1553003394792,715,227,,mariaeugenia_al,2019-03-19 13:49:54.792000-03:00,2019-03-19,
1108013611266568192,Montes Claros  Nesta quarta 2003 haverá manutenção da Cemig em bairros de Montes Claros  ,1553006005480,10135,67,Montes Claros - Brasil,jornalmoc,2019-03-19 14:33:25.480000-03:00,2019-03-19,
1108042453960048642,A Luz Da Cemig Esta igual a  internet  Toda Hora Caiii kkkkk,1553012882114,568,1790,"Itabira, Brasil",xDouglas_,2019-03-19 16:28:02.114000-03:00,2019-03-19,
1108050670400270336,A Cemig em parceria com a Universidade Estadual de Campinas Unicamp e com a subsidiária Axxiom desenvolveu um n ,1553014841066,205,600,Brasil,finiciativasbr,2019-03-19 17:00:41.066000-03:00,2019-03-19,
1108053698469642240,Vendí cemig compré f,1553015563014,448,1183,"Rosario, Argentina",Edgardo222,2019-03-19 17:12:43.014000-03:00,2019-03-19,
1108065483390140417,Será que a cemig de fato acatou o que  havia determinado a redução obrigado,1553018372758,4,8,,EMERSON731,2019-03-19 17:59:32.758000-03:00,2019-03-19,
1108078130743468033,Saí daqui de casa num calor de 49° pra ir pra aula chega lá a Cemig avisa que a energia só vai voltar às 17h ME AJUDA AÍ NE UNIVERSO,1553021388122,473,315,Montes Claros - MG,amaanda_sb,2019-03-19 18:49:48.122000-03:00,2019-03-19,
1108088476048740354,MusaDaPagina Só pagar a conta da CEMIG que volta uai,1553023854635,243,210,Belo Horizonte,Ruy_Neto,2019-03-19 19:30:54.635000-03:00,2019-03-19,
1108088477009219585,Moradores de Nova Serrana e Lagoa da Prata tiveram uma oportunidade diferente para esclarecer dúvidas sobre os serv ,1553023854864,737,106,"Nova Serrana, MG",opopularns,2019-03-19 19:30:54.864000-03:00,2019-03-19,
1108090701395476480,cemigenergia O que está acontecendo em Itabira Passamos o dia todo com quedas de energia Itabira está parecendo ,1553024385199,530,710,"Itabira, MG, Brasil",elderfelipe2,2019-03-19 19:39:45.199000-03:00,2019-03-19,
1108091877306310656,cemigenergia O que está acontecendo em Itabira Passamos o dia todo com sucessivas quedas de energia  O está par ,1553024665558,530,710,"Itabira, MG, Brasil",elderfelipe2,2019-03-19 19:44:25.558000-03:00,2019-03-19,
1108092760739991559,cemigenergia O que está acontecendo em Itabira Passamos o dia todo com sucessivas quedas de energia  Itabira es ,1553024876185,530,710,"Itabira, MG, Brasil",elderfelipe2,2019-03-19 19:47:56.185000-03:00,2019-03-19,
